#Title,Digilent WaveForms Oscilloscope Data
#Device Name,Analog Discovery
#Serial Number,SN:210244659266
#Software Version,2.7.5
Sample,Time (s),C1 (mV),C2 (V)
5021,1.27625,-255.8,2.676
5022,1.2775,-270.4,2.676
5023,1.27875,-265.2,2.676
5024,1.28,-258.8,2.676
5025,1.28125,-258.8,2.676
5026,1.2825,-259.2,2.676
5027,1.28375,-259.8,2.676
5028,1.285,-259.2,2.676
5029,1.28625,-247,2.676
5030,1.2875,-253.2,2.676
5031,1.28875,-259.6,2.676
5032,1.29,-260.6,2.678
5033,1.29125,-259.2,2.682
5034,1.2925,-257.2,2.682
5035,1.29375,-255.2,2.686
5036,1.295,-259.2,2.686
5037,1.29625,-260.2,2.69
5038,1.2975,-260.6,2.692
5039,1.29875,-259.2,2.692
5040,1.3,-260.6,2.692
5041,1.30125,-258.6,2.696
5042,1.3025,-257.2,2.696
5043,1.30375,-255.2,2.696
5044,1.305,-259.2,2.696
5045,1.30625,-260.6,2.696
5046,1.3075,-264,2.704
5047,1.30875,-283.4,2.704
5048,1.31,-259.8,2.706
5049,1.31125,-256.4,2.706
5050,1.3125,-259.8,2.71
5051,1.31375,-254.4,2.714
5052,1.315,-257.8,2.718
5053,1.31625,-262.2,2.718
5054,1.3175,-260.2,2.718
5055,1.31875,-257.8,2.72
5056,1.32,-259.2,2.72
5057,1.32125,-260.6,2.724
5058,1.3225,-260.2,2.724
5059,1.32375,-258.2,2.728
5060,1.325,-251.8,2.732
5061,1.32625,-261.2,2.734
5062,1.3275,-269.4,2.738
5063,1.32875,-261.2,2.738
5064,1.33,-255.8,2.742
5065,1.33125,-252.8,2.742
5066,1.3325,-278,2.746
5067,1.33375,-282.2,2.748
5068,1.335,-259.2,2.752
5069,1.33625,-240.6,2.756
5070,1.3375,-250,2.756
5071,1.33875,-253.8,2.76
5072,1.34,-257.2,2.762
5073,1.34125,-252.8,2.766
5074,1.3425,-266.6,2.77
5075,1.34375,-268.2,2.774
5076,1.345,-264.6,2.776
5077,1.34625,-277.8,2.78
5078,1.3475,-270.4,2.784
5079,1.34875,-255.8,2.788
5080,1.35,-245,2.79
5081,1.35125,-250.4,2.794
5082,1.3525,-258.2,2.798
5083,1.35375,-256.2,2.802
5084,1.355,-254.4,2.804
5085,1.35625,-260.8,2.808
5086,1.3575,-261.8,2.808
5087,1.35875,-263.2,2.816
5088,1.36,-257.6,2.82
5089,1.36125,-274.6,2.822
5090,1.3625,-293.2,2.826
5091,1.36375,-246.4,2.83
5092,1.365,-238,2.834
5093,1.36625,-255.8,2.836
5094,1.3675,-248,2.84
5095,1.36875,-258.2,2.844
5096,1.37,-276.4,2.85
5097,1.37125,-280.4,2.858
5098,1.3725,-266.2,2.862
5099,1.37375,-249.8,2.864
5100,1.375,-244.6,2.872
5101,1.37625,-250.8,2.876
5102,1.3775,-260.2,2.878
5103,1.37875,-244.4,2.882
5104,1.38,-260.2,2.886
5105,1.38125,-270,2.89
5106,1.3825,-269,2.896
5107,1.38375,-296.2,2.9
5108,1.385,-267,2.906
5109,1.38625,-224.8,2.91
5110,1.3875,-241.6,2.914
5111,1.38875,-264.2,2.92
5112,1.39,-271.4,2.924
5113,1.39125,-286.8,2.928
5114,1.3925,-266.2,2.934
5115,1.39375,-243.6,2.938
5116,1.395,-238.2,2.946
5117,1.39625,-243.4,2.952
5118,1.3975,-244.4,2.96
5119,1.39875,-251.4,2.966
5120,1.4,-263.6,2.97
5121,1.40125,-298.6,2.978
5122,1.4025,-295.2,2.98
5123,1.40375,-227.6,2.984
5124,1.405,-235,2.992
5125,1.40625,-251.4,2.994
5126,1.4075,-279.8,2.998
5127,1.40875,-287.6,3.006
5128,1.41,-261.2,3.012
5129,1.41125,-239.6,3.02
5130,1.4125,-228.6,3.026
5131,1.41375,-241.6,3.034
5132,1.415,-255.8,3.036
5133,1.41625,-285.2,3.044
5134,1.4175,-319.6,3.05
5135,1.41875,-235,3.062
5136,1.42,-225.2,3.064
5137,1.42125,-252.2,3.076
5138,1.4225,-294.2,3.078
5139,1.42375,-284.8,3.09
5140,1.425,-241.6,3.092
5141,1.42625,-226.2,3.1
5142,1.4275,-241,3.108
5143,1.42875,-264.2,3.114
5144,1.43,-282.4,3.122
5145,1.43125,-303.4,3.132
5146,1.4325,-228.2,3.138
5147,1.43375,-232.8,3.146
5148,1.435,-266,3.152
5149,1.43625,-308.8,3.16
5150,1.4375,-262.6,3.166
5151,1.43875,-215,3.174
5152,1.44,-229.2,3.18
5153,1.44125,-261.6,3.188
5154,1.4425,-280.4,3.194
5155,1.44375,-319.2,3.206
5156,1.445,-235.2,3.212
5157,1.44625,-220.4,3.22
5158,1.4475,-276,3.23
5159,1.44875,-307.4,3.236
5160,1.45,-243.6,3.244
5161,1.45125,-214.6,3.248
5162,1.4525,-233.6,3.258
5163,1.45375,-270,3.266
5164,1.455,-312.4,3.268
5165,1.45625,-283.4,3.28
5166,1.4575,-212.6,3.29
5167,1.45875,-251.8,3.296
5168,1.46,-313.8,3.308
5169,1.46125,-266,3.314
5170,1.4625,-205.6,3.322
5171,1.46375,-219,3.328
5172,1.465,-258.2,3.336
5173,1.46625,-317.2,3.346
5174,1.4675,-296,3.352
5175,1.46875,-212.6,3.36
5176,1.47,-240,3.37
5177,1.47125,-313.4,3.378
5178,1.4725,-273.4,3.388
5179,1.47375,-209.2,3.396
5180,1.475,-215,3.406
5181,1.47625,-258.8,3.416
5182,1.4775,-349.6,3.424
5183,1.47875,-254.2,3.43
5184,1.48,-209.6,3.434
5185,1.48125,-275.8,3.448
5186,1.4825,-308,3.454
5187,1.48375,-232.6,3.466
5188,1.485,-202.6,3.472
5189,1.48625,-252.4,3.476
5190,1.4875,-324.6,3.49
5191,1.48875,-279,3.5
5192,1.49,-208.6,3.508
5193,1.49125,-262.2,3.522
5194,1.4925,-322.2,3.528
5195,1.49375,-228.2,3.536
5196,1.495,-200.8,3.546
5197,1.49625,-255.4,3.556
5198,1.4975,-323,3.564
5199,1.49875,-287.6,3.57
5200,1.5,-206.6,3.582
5201,1.50125,-269.6,3.592
5202,1.5025,-308.4,3.598
5203,1.50375,-218.4,3.61
5204,1.505,-204.2,3.62
5205,1.50625,-264.2,3.63
5206,1.5075,-347.2,3.638
5207,1.50875,-248,3.648
5208,1.51,-211.4,3.658
5209,1.51125,-309.8,3.67
5210,1.5125,-272.6,3.676
5211,1.51375,-189.8,3.684
5212,1.515,-218.4,3.694
5213,1.51625,-305.8,3.704
5214,1.5175,-326.6,3.712
5215,1.51875,-211,3.722
5216,1.52,-255.8,3.732
5217,1.52125,-314.8,3.742
5218,1.5225,-221.8,3.754
5219,1.52375,-192.4,3.76
5220,1.525,-270.6,3.774
5221,1.52625,-352.6,3.782
5222,1.5275,-221,3.788
5223,1.52875,-234.2,3.798
5224,1.53,-319.2,3.81
5225,1.53125,-231.2,3.82
5226,1.5325,-193.2,3.83
5227,1.53375,-274.6,3.842
5228,1.535,-339,3.852
5229,1.53625,-216.4,3.862
5230,1.5375,-248,3.872
5231,1.53875,-320.8,3.886
5232,1.54,-208.2,3.894
5233,1.54125,-202.6,3.9
5234,1.5425,-297.6,3.912
5235,1.54375,-326.6,3.922
5236,1.545,-206.2,3.932
5237,1.54625,-278.4,3.946
5238,1.5475,-289.8,3.958
5239,1.54875,-186.8,3.968
5240,1.55,-224.2,3.982
5241,1.55125,-350.6,3.992
5242,1.5525,-264.2,4.002
5243,1.55375,-222.4,4.014
5244,1.555,-318.6,4.024
5245,1.55625,-221.4,4.034
5246,1.5575,-183,4.048
5247,1.55875,-292.2,4.056
5248,1.56,-335.4,4.07
5249,1.56125,-207.2,4.084
5250,1.5625,-288.2,4.098
5251,1.56375,-280.8,4.108
5252,1.565,-176.2,4.118
5253,1.56625,-236.6,4.132
5254,1.5675,-364,4.144
5255,1.56875,-225.8,4.154
5256,1.57,-261.6,4.164
5257,1.57125,-298.6,4.174
5258,1.5725,-184.6,4.186
5259,1.57375,-228.6,4.2
5260,1.575,-350.6,4.21
5261,1.57625,-226.8,4.224
5262,1.5775,-262.8,4.234
5263,1.57875,-296.2,4.248
5264,1.58,-180.6,4.262
5265,1.58125,-236.2,4.27
5266,1.5825,-360.6,4.284
5267,1.58375,-226.4,4.294
5268,1.585,-269.4,4.308
5269,1.58625,-275.4,4.322
5270,1.5875,-177.2,4.332
5271,1.58875,-264,4.344
5272,1.59,-350.6,4.358
5273,1.59125,-213.4,4.372
5274,1.5925,-301.6,4.386
5275,1.59375,-233.2,4.4
5276,1.595,-171.6,4.414
5277,1.59625,-323,4.424
5278,1.5975,-301.4,4.438
5279,1.59875,-226.8,4.448
5280,1.6,-311.4,4.462
5281,1.60125,-194.4,4.474
5282,1.6025,-198.8,4.488
5283,1.60375,-365.4,4.502
5284,1.605,-232.2,4.512
5285,1.60625,-276,4.53
5286,1.6075,-269,4.544
5287,1.60875,-175.2,4.558
5288,1.61,-308,4.572
5289,1.61125,-289.6,4.586
5290,1.6125,-229.8,4.596
5291,1.61375,-310.8,4.61
5292,1.615,-182.6,4.624
5293,1.61625,-233.6,4.634
5294,1.6175,-356.6,4.648
5295,1.61875,-221,4.664
5296,1.62,-300.6,4.678
5297,1.62125,-210.4,4.692
5298,1.6225,-193.8,4.706
5299,1.62375,-364.4,4.722
5300,1.625,-245,4.736
5301,1.62625,-281.2,4.75
5302,1.6275,-241.6,4.762
5303,1.62875,-163.2,4.776
5304,1.63,-334.4,4.79
5305,1.63125,-282.8,4.804
5306,1.6325,-261.2,4.818
5307,1.63375,-279.4,4.836
5308,1.635,-160,4.85
5309,1.63625,-305.4,4.866
5310,1.6375,-296.2,4.88
5311,1.63875,-245.4,4.894
5312,1.64,-291.2,4.908
5313,1.64125,-169.2,4.926
5314,1.6425,-294.6,4.94
5315,1.64375,-295.2,4.958
5316,1.645,-241.4,4.968
5317,1.64625,-289.2,4.982
5318,1.6475,-170.6,4.99
5319,1.64875,-302,4.99
5320,1.65,-305,4.99
5321,1.65125,-245.8,4.994
5322,1.6525,-274.4,4.994
5323,1.65375,-166.2,4.994
5324,1.655,-315.4,0.588
5325,1.65625,-293,0.114
5326,1.6575,-265.6,0.11
5327,1.65875,-257.6,0.11
5328,1.66,-156.8,0.058
5329,1.66125,-332.6,0.006
5330,1.6625,-277,0.006
5331,1.66375,-279.8,0.006
5332,1.665,-244,0.006
5333,1.66625,-163.4,0.002
5334,1.6675,-356,0.006
5335,1.66875,-245,0.002
5336,1.67,-298.6,0.002
5337,1.67125,-208,0.006
5338,1.6725,-205.6,0.01
5339,1.67375,-348.2,0.024
5340,1.675,-228.2,0.04
5341,1.67625,-304.4,0.054
5342,1.6775,-176.2,0.072
5343,1.67875,-272.4,0.086
5344,1.68,-320.6,0.104
5345,1.68125,-251.8,0.122
5346,1.6825,-267.2,0.136
5347,1.68375,-163.2,0.154
5348,1.685,-339.8,0.168
5349,1.68625,-265.6,0.182
5350,1.6875,-290.6,0.198
5351,1.68875,-199.6,0.216
5352,1.69,-193.8,0.23
5353,1.69125,-364.8,0.248
5354,1.6925,-248.8,0.262
5355,1.69375,-298.6,0.28
5356,1.695,-157.8,0.298
5357,1.69625,-289.2,0.312
5358,1.6975,-296.2,0.326
5359,1.69875,-276.8,0.342
5360,1.7,-241,0.36
5361,1.70125,-182,0.374
5362,1.7025,-350.6,0.392
5363,1.70375,-235.6,0.41
5364,1.705,-298.6,0.424
5365,1.70625,-166.8,0.442
5366,1.7075,-296,0.458
5367,1.70875,-298.2,0.476
5368,1.71,-277,0.49
5369,1.71125,-219.8,0.512
5370,1.7125,-188,0.526
5371,1.71375,-363,0.542
5372,1.715,-250.8,0.558
5373,1.71625,-282.2,0.574
5374,1.7175,-145,0.588
5375,1.71875,-322.2,0.606
5376,1.72,-280,0.624
5377,1.72125,-300.4,0.638
5378,1.7225,-188,0.656
5379,1.72375,-233.6,0.672
5380,1.725,-325.2,0.69
5381,1.72625,-267,0.704
5382,1.7275,-250.4,0.722
5383,1.72875,-170.6,0.74
5384,1.73,-348.2,0.754
5385,1.73125,-247,0.772
5386,1.7325,-287.2,0.788
5387,1.73375,-156.4,0.806
5388,1.735,-338,0.82
5389,1.73625,-260.2,0.838
5390,1.7375,-294.2,0.856
5391,1.73875,-161.8,0.87
5392,1.74,-296.6,0.89
5393,1.74125,-296,0.908
5394,1.7425,-295,0.926
5395,1.74375,-176.6,0.94
5396,1.745,-236.6,0.958
5397,1.74625,-327.2,0.976
5398,1.7475,-287.8,0.99
5399,1.74875,-216.8,1.006
5400,1.75,-194.4,1.024
5401,1.75125,-339.8,1.042
5402,1.7525,-275,1.056
5403,1.75375,-243.4,1.076
5404,1.755,-180,1.094
5405,1.75625,-338.8,1.112
5406,1.7575,-260.6,1.126
5407,1.75875,-254.2,1.144
5408,1.76,-168.2,1.162
5409,1.76125,-354.6,1.178
5410,1.7625,-264.2,1.192
5411,1.76375,-251.8,1.214
5412,1.765,-162.2,1.228
5413,1.76625,-358.6,1.248
5414,1.7675,-275.4,1.264
5415,1.76875,-245.4,1.284
5416,1.77,-156.8,1.302
5417,1.77125,-354.2,1.32
5418,1.7725,-280.8,1.336
5419,1.77375,-249.8,1.354
5420,1.775,-165.2,1.372
5421,1.77625,-341.4,1.392
5422,1.7775,-280,1.41
5423,1.77875,-239.6,1.428
5424,1.78,-195.8,1.446
5425,1.78125,-322.2,1.464
5426,1.7825,-282.4,1.484
5427,1.78375,-211.4,1.502
5428,1.785,-228.6,1.52
5429,1.78625,-315.4,1.536
5430,1.7875,-292.6,1.558
5431,1.78875,-174,1.576
5432,1.79,-272.4,1.596
5433,1.79125,-300.4,1.614
5434,1.7925,-303.4,1.636
5435,1.79375,-140.6,1.652
5436,1.795,-307,1.674
5437,1.79625,-288.2,1.692
5438,1.7975,-294.2,1.712
5439,1.79875,-135.4,1.73
5440,1.8,-337.8,1.752
5441,1.80125,-276,1.772
5442,1.8025,-257.8,1.794
5443,1.80375,-176.6,1.814
5444,1.805,-324.2,1.832
5445,1.80625,-292.2,1.854
5446,1.8075,-189.4,1.874
5447,1.80875,-263.2,1.896
5448,1.81,-298,1.912
5449,1.81125,-295.2,1.934
5450,1.8125,-140.8,1.954
5451,1.81375,-330.4,1.976
5452,1.815,-288.8,1.994
5453,1.81625,-254.2,2.014
5454,1.8175,-161.4,2.036
5455,1.81875,-341.2,2.056
5456,1.82,-310.8,2.074
5457,1.82125,-180.6,2.098
5458,1.8225,-255.8,2.12
5459,1.82375,-287.6,2.142
5460,1.825,-304.4,2.162
5461,1.82625,-141.8,2.184
5462,1.8275,-328,2.208
5463,1.82875,-285.8,2.228
5464,1.83,-215.4,2.25
5465,1.83125,-240,2.274
5466,1.8325,-308.8,2.296
5467,1.83375,-297.6,2.316
5468,1.835,-137.2,2.338
5469,1.83625,-336.8,2.358
5470,1.8375,-298.2,2.38
5471,1.83875,-217,2.402
5472,1.84,-209,2.422
5473,1.84125,-314.8,2.446
5474,1.8425,-316.8,2.468
5475,1.84375,-134.8,2.492
5476,1.845,-321.2,2.514
5477,1.84625,-292.6,2.534
5478,1.8475,-228.2,2.556
5479,1.84875,-228.6,2.58
5480,1.85,-286.8,2.602
5481,1.85125,-297.2,2.622
5482,1.8525,-150,2.646
5483,1.85375,-345.2,2.668
5484,1.855,-300.4,2.692
5485,1.85625,-180.6,2.718
5486,1.8575,-267.2,2.738
5487,1.85875,-304.4,2.762
5488,1.86,-275.8,2.784
5489,1.86125,-148.6,2.804
5490,1.8625,-333,2.83
5491,1.86375,-322.2,2.85
5492,1.865,-151,2.872
5493,1.86625,-301.6,2.896
5494,1.8675,-293.2,2.918
5495,1.86875,-244.6,2.938
5496,1.87,-218,2.964
5497,1.87125,-284.4,2.984
5498,1.8725,-293,3.006
5499,1.87375,-158.8,3.034
5500,1.875,-339.8,3.054
5501,1.87625,-304,3.078
5502,1.8775,-158,3.1
5503,1.87875,-301.4,3.122
5504,1.88,-306.4,3.146
5505,1.88125,-227.8,3.17
5506,1.8825,-208,3.192
5507,1.88375,-313.2,3.216
5508,1.885,-306.8,3.24
5509,1.88625,-141.6,3.262
5510,1.8875,-319.6,3.282
5511,1.88875,-320.8,3.308
5512,1.89,-155.4,3.328
5513,1.89125,-303.6,3.352
5514,1.8925,-284.4,3.374
5515,1.89375,-212,3.396
5516,1.895,-267.2,3.42
5517,1.89625,-296.6,3.44
5518,1.8975,-253.4,3.462
5519,1.89875,-193.2,3.482
5520,1.9,-324.2,3.508
5521,1.90125,-300.4,3.532
5522,1.9025,-130,3.556
5523,1.90375,-327,3.578
5524,1.905,-328.6,3.602
5525,1.90625,-139.2,3.624
5526,1.9075,-305.8,3.648
5527,1.90875,-314.2,3.67
5528,1.91,-178,3.69
5529,1.91125,-282.2,3.712
5530,1.9125,-294.6,3.736
5531,1.91375,-212.6,3.756
5532,1.915,-265.2,3.782
5533,1.91625,-299,3.802
5534,1.9175,-46.8,1.906
5535,1.91875,0.4,3.848
5536,1.92,3.8,3.872
5537,1.92125,1964.8,3.894
5538,1.9225,2237.2,3.914
5539,1.92375,1679.6,3.936
5540,1.925,1510.6,3.96
5541,1.92625,1363.4,3.982
5542,1.9275,1443.6,4
5543,1.92875,1226.8,4.016
5544,1.93,1220.4,4.03
5545,1.93125,1083.8,4.052
5546,1.9325,1153.4,4.062
5547,1.93375,1151.2,4.08
5548,1.935,938.6,4.09
5549,1.93625,974,4.104
5550,1.9375,924,4.118
5551,1.93875,890,4.13
5552,1.94,977.6,4.14
5553,1.94125,958.2,4.154
5554,1.9425,814.2,4.164
5555,1.94375,842.8,4.178
5556,1.945,808.4,4.186
5557,1.94625,747,4.2
5558,1.9475,851.6,4.21
5559,1.94875,879.2,4.224
5560,1.95,809.8,4.23
5561,1.95125,718.8,4.238
5562,1.9525,731,4.248
5563,1.95375,679.4,4.26
5564,1.955,588.6,4.266
5565,1.95625,635.6,4.276
5566,1.9575,652.8,4.288
5567,1.95875,618.6,4.294
5568,1.96,548.6,4.304
5569,1.96125,478.4,4.312
5570,1.9625,489.8,4.318
5571,1.96375,481.4,4.326
5572,1.965,434.2,4.332
5573,1.96625,365.2,4.34
5574,1.9675,375.6,4.344
5575,1.96875,394.2,4.35
5576,1.97,399.6,4.354
5577,1.97125,399.2,4.36
5578,1.9725,379.4,4.368
5579,1.97375,349,4.372
5580,1.975,291.4,4.378
5581,1.97625,285.6,4.39
5582,1.9775,292.6,4.392
5583,1.97875,289,4.4
5584,1.98,280.8,4.4
5585,1.98125,269,4.404
5586,1.9825,244.8,4.41
5587,1.98375,223.6,4.41
5588,1.985,238,4.414
5589,1.98625,241.4,4.42
5590,1.9875,240.8,4.424
5591,1.98875,237.8,4.424
5592,1.99,238.8,4.428
5593,1.99125,234.4,4.434
5594,1.9925,225.2,4.438
5595,1.99375,220.8,4.442
5596,1.995,230.2,4.446
5597,1.99625,234.6,4.446
5598,1.9975,228.6,4.448
5599,1.99875,218.8,4.452
5600,2,232.4,4.456
5601,2.00125,234,4.46
5602,2.0025,237.8,4.46
5603,2.00375,236,4.462
5604,2.005,234,4.466
5605,2.00625,233.4,4.47
5606,2.0075,232.6,4.47
5607,2.00875,233,4.47
5608,2.01,232,4.47
5609,2.01125,230,4.474
5610,2.0125,230.2,4.474
5611,2.01375,232,4.474
5612,2.015,231,4.474
5613,2.01625,229.6,4.474
5614,2.0175,230.6,4.474
5615,2.01875,232.4,4.474
5616,2.02,230.2,4.476
5617,2.02125,229.2,4.476
5618,2.0225,228.2,4.476
5619,2.02375,232,4.476
5620,2.025,234.4,4.476
5621,2.02625,233,4.476
5622,2.0275,233,4.476
5623,2.02875,232.4,4.474
5624,2.03,237.8,4.474
5625,2.03125,235.4,4.474
5626,2.0325,231.6,4.47
5627,2.03375,232,4.47
5628,2.035,234.4,4.47
5629,2.03625,235.6,4.47
5630,2.0375,233.6,4.47
5631,2.03875,234,4.47
5632,2.04,235.4,4.47
5633,2.04125,239,4.466
5634,2.0425,237.4,4.466
5635,2.04375,235.4,4.462
5636,2.045,253.8,4.462
5637,2.04625,242,4.46
5638,2.0475,231,4.46
5639,2.04875,234,4.46
5640,2.05,236,4.46
5641,2.05125,236,4.46
5642,2.0525,229.6,4.456
5643,2.05375,225.2,4.452
5644,2.055,233,4.452
5645,2.05625,237.8,4.448
5646,2.0575,228,4.446
5647,2.05875,233.6,4.442
5648,2.06,236,4.442
5649,2.06125,230.2,4.438
5650,2.0625,235,4.434
5651,2.06375,242,4.434
5652,2.065,236.4,4.434
5653,2.06625,229.6,4.434
5654,2.0675,232.6,4.432
5655,2.06875,234.6,4.428
5656,2.07,237.8,4.428
5657,2.07125,256.6,4.428
5658,2.0725,244.8,4.424
5659,2.07375,231.4,4.42
5660,2.075,241,4.414
5661,2.07625,235.4,4.414
5662,2.0775,214.2,4.41
5663,2.07875,215.8,4.406
5664,2.08,231,4.404
5665,2.08125,235,4.404
5666,2.0825,239,4.4
5667,2.08375,239.4,4.4
5668,2.085,241,4.396
5669,2.08625,248.8,4.392
5670,2.0875,261.4,4.386
5671,2.08875,236.8,4.386
5672,2.09,229.6,4.378
5673,2.09125,210,4.374
5674,2.0925,226,4.372
5675,2.09375,229,4.372
5676,2.095,227,4.372
5677,2.09625,230,4.368
5678,2.0975,235.6,4.364
5679,2.09875,241,4.36
5680,2.1,240.4,4.358
5681,2.10125,249.2,4.354
5682,2.1025,261.4,4.346
5683,2.10375,241.4,4.346
5684,2.105,235,4.344
5685,2.10625,221.6,4.34
5686,2.1075,213.4,4.336
5687,2.10875,231.4,4.332
5688,2.11,237,4.33
5689,2.11125,236.4,4.326
5690,2.1125,241.4,4.322
5691,2.11375,262.6,4.318
5692,2.115,240.8,4.316
5693,2.11625,208.8,4.308
5694,2.1175,224.6,4.304
5695,2.11875,230.6,4.302
5696,2.12,228,4.294
5697,2.12125,233,4.29
5698,2.1225,239.8,4.288
5699,2.12375,234.6,4.284
5700,2.125,256.6,4.28
5701,2.12625,264.4,4.274
5702,2.1275,235,4.274
5703,2.12875,212.8,4.27
5704,2.13,213.2,4.266
5705,2.13125,229.6,4.26
5706,2.1325,234.6,4.256
5707,2.13375,247.8,4.252
5708,2.135,272.2,4.248
5709,2.13625,238.4,4.238
5710,2.1375,205.4,4.234
5711,2.13875,219.6,4.23
5712,2.14,222.8,4.228
5713,2.14125,229,4.224
5714,2.1425,236.4,4.22
5715,2.14375,235.6,4.216
5716,2.145,260.4,4.21
5717,2.14625,262.6,4.206
5718,2.1475,239,4.2
5719,2.14875,203.4,4.192
5720,2.15,222.6,4.186
5721,2.15125,238.8,4.182
5722,2.1525,247.8,4.178
5723,2.15375,269.4,4.174
5724,2.155,225.2,4.168
5725,2.15625,197.2,4.164
5726,2.1575,214.2,4.16
5727,2.15875,224.2,4.154
5728,2.16,243.8,4.146
5729,2.16125,244.4,4.14
5730,2.1625,272.2,4.136
5731,2.16375,255.2,4.132
5732,2.165,212.8,4.126
5733,2.16625,214.2,4.118
5734,2.1675,230.2,4.116
5735,2.16875,233.6,4.108
5736,2.17,268.8,4.104
5737,2.17125,254.2,4.102
5738,2.1725,194.6,4.094
5739,2.17375,200.6,4.086
5740,2.175,229.6,4.08
5741,2.17625,242,4.072
5742,2.1775,261,4.066
5743,2.17875,277.4,4.058
5744,2.18,234,4.052
5745,2.18125,189.6,4.048
5746,2.1825,222.6,4.042
5747,2.18375,243.4,4.038
5748,2.185,281.2,4.03
5749,2.18625,244.2,4.024
5750,2.1875,185.4,4.02
5751,2.18875,209,4.01
5752,2.19,233.4,4.002
5753,2.19125,244.8,3.996
5754,2.1925,285,3.992
5755,2.19375,262,3.986
5756,2.195,195.6,3.974
5757,2.19625,208.8,3.972
5758,2.1975,238.4,3.964
5759,2.19875,281.2,3.96
5760,2.2,229.2,3.954
5761,2.20125,188.2,3.942
5762,2.2025,210,3.932
5763,2.20375,238.4,3.926
5764,2.205,261.4,3.918
5765,2.20625,286.6,3.912
5766,2.2075,215.4,3.908
5767,2.20875,196,3.898
5768,2.21,237.4,3.894
5769,2.21125,287,3.886
5770,2.2125,234,3.88
5771,2.21375,183.8,3.872
5772,2.215,204.4,3.866
5773,2.21625,236.8,3.858
5774,2.2175,268,3.848
5775,2.21875,288,3.844
5776,2.22,203,3.838
5777,2.22125,196.6,3.828
5778,2.2225,259,3.82
5779,2.22375,289,3.814
5780,2.225,194.2,3.806
5781,2.22625,183.8,3.798
5782,2.2275,226.2,3.788
5783,2.22875,264.6,3.784
5784,2.23,293,3.778
5785,2.23125,213.8,3.77
5786,2.2325,189.8,3.76
5787,2.23375,227,3.754
5788,2.235,297,3.742
5789,2.23625,233,3.736
5790,2.2375,175.4,3.728
5791,2.23875,219.6,3.718
5792,2.24,265,3.712
5793,2.24125,302.2,3.704
5794,2.2425,210.8,3.7
5795,2.24375,178.8,3.69
5796,2.245,240.4,3.684
5797,2.24625,311.6,3.676
5798,2.2475,198.2,3.67
5799,2.24875,178.4,3.658
5800,2.25,230,3.648
5801,2.25125,291.4,3.638
5802,2.2525,292.4,3.63
5803,2.25375,178.4,3.62
5804,2.255,201.6,3.612
5805,2.25625,285,3.602
5806,2.2575,245.4,3.596
5807,2.25875,172.4,3.588
5808,2.26,208.8,3.578
5809,2.26125,266,3.57
5810,2.2625,310.2,3.564
5811,2.26375,196.6,3.554
5812,2.265,190.6,3.542
5813,2.26625,290.4,3.532
5814,2.2675,256.6,3.524
5815,2.26875,169,3.514
5816,2.27,200.2,3.504
5817,2.27125,261,3.496
5818,2.2725,313.6,3.482
5819,2.27375,201.4,3.476
5820,2.275,190.6,3.468
5821,2.27625,291.4,3.458
5822,2.2775,244.2,3.452
5823,2.27875,169,3.438
5824,2.28,212.8,3.43
5825,2.28125,293,3.424
5826,2.2825,287.6,3.412
5827,2.28375,174.4,3.402
5828,2.285,204.6,3.392
5829,2.28625,299.8,3.38
5830,2.2875,222.6,3.378
5831,2.28875,171.6,3.364
5832,2.29,236.4,3.356
5833,2.29125,318.2,3.342
5834,2.2925,238,3.332
5835,2.29375,165.6,3.324
5836,2.295,248.8,3.314
5837,2.29625,290.6,3.304
5838,2.2975,171.4,3.294
5839,2.29875,199,3.282
5840,2.3,286,3.272
5841,2.30125,317,3.266
5842,2.3025,172.6,3.254
5843,2.30375,201.4,3.244
5844,2.305,297,3.236
5845,2.30625,197,3.222
5846,2.3075,173.4,3.212
5847,2.30875,253.6,3.202
5848,2.31,330.4,3.192
5849,2.31125,194.2,3.18
5850,2.3125,198,3.174
5851,2.31375,306.2,3.16
5852,2.315,200.2,3.15
5853,2.31625,165.6,3.142
5854,2.3175,243.4,3.128
5855,2.31875,330.4,3.118
5856,2.32,201.6,3.108
5857,2.32125,198.6,3.096
5858,2.3225,300.4,3.086
5859,2.32375,189.8,3.076
5860,2.325,173,3.062
5861,2.32625,274.8,3.05
5862,2.3275,312.8,3.036
5863,2.32875,177.8,3.03
5864,2.33,209,3.016
5865,2.33125,298,3.006
5866,2.3325,182,2.994
5867,2.33375,192.2,2.984
5868,2.335,310.2,2.974
5869,2.33625,278.6,2.964
5870,2.3375,158.4,2.948
5871,2.33875,251.2,2.938
5872,2.34,268,2.928
5873,2.34125,152.4,2.914
5874,2.3425,219.8,2.904
5875,2.34375,349.2,2.892
5876,2.345,217.4,2.882
5877,2.34625,180,2.868
5878,2.3475,295.6,2.858
5879,2.34875,194.2,2.848
5880,2.35,178,2.834
5881,2.35125,291.4,2.822
5882,2.3525,292,2.808
5883,2.35375,167.2,2.798
5884,2.355,270,2.788
5885,2.35625,229.6,2.774
5886,2.3575,158.8,2.762
5887,2.35875,251.8,2.752
5888,2.36,340.8,2.738
5889,2.36125,174.4,2.728
5890,2.3625,235,2.718
5891,2.36375,259,2.704
5892,2.365,159.8,2.692
5893,2.36625,238,2.676
